COMPET,VAR_0001_SITUACAO,CO_GRUPO_E_CARGO,NO_CARGO,SG_ESCOLARIDADE_CARGO,CO_CLASSE,PDMATRIZ,CO_PADRAO,NC,PADRAO,PERCENT_IQ,QTD_SERV
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P37,206,2,6,52,1
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P40,209,2,9,,1
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P46,215,2,15,,1
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P47,216,2,16,,5
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P47,216,2,16,30,2
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P46,314,3,14,,1
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P47,315,3,15,,1
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P48,316,3,16,,3
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P48,316,3,16,30,3
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P36,403,4,3,,3
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P37,404,4,4,,2
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P38,405,4,5,,2
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P39,406,4,6,,6
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P41,408,4,8,,1
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P43,410,4,10,,2
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P44,411,4,11,,2
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P45,412,4,12,,3
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P46,413,4,13,,1
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P46,413,4,13,30,1
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P47,414,4,14,,3
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P47,414,4,14,30,2
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P48,415,4,15,,2
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P48,415,4,15,30,2
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P48,415,4,15,52,1
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P49,416,4,16,,16
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P49,416,4,16,10,1
202402,INST_PENSAO,701001,ADMINISTRADOR,NS,E,P49,416,4,16,30,15
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P13,202,2,2,30,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P15,105,1,5,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P15,105,1,5,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P15,204,2,4,20,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P15,204,2,4,25,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P15,303,3,3,20,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P15,303,3,3,30,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P16,106,1,6,20,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P16,106,1,6,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P16,205,2,5,30,3
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P16,304,3,4,,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P16,304,3,4,25,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P16,403,4,3,30,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P17,107,1,7,,3
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P17,107,1,7,10,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P17,206,2,6,52,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P17,305,3,5,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P17,305,3,5,20,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P17,305,3,5,25,3
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P17,305,3,5,30,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P17,404,4,4,30,4
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P17,404,4,4,52,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P18,108,1,8,25,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P18,207,2,7,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P18,207,2,7,20,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P18,207,2,7,25,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P18,306,3,6,20,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P18,306,3,6,25,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P18,306,3,6,30,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P18,405,4,5,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P18,405,4,5,20,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P18,405,4,5,30,6
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P18,405,4,5,52,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,109,1,9,10,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,208,2,8,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,208,2,8,,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,208,2,8,10,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,307,3,7,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,307,3,7,20,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,307,3,7,25,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,307,3,7,30,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,406,4,6,,5
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,406,4,6,20,3
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,406,4,6,25,6
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,406,4,6,30,5
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,406,4,6,35,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,406,4,6,52,2
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P20,110,1,10,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P20,209,2,9,20,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P20,308,3,8,20,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P20,308,3,8,25,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P20,308,3,8,30,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P20,407,4,7,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P20,407,4,7,20,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P20,407,4,7,25,6
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P20,407,4,7,30,15
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P20,407,4,7,35,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P20,407,4,7,52,6
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P21,111,1,11,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P21,309,3,9,25,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P21,408,4,8,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P21,408,4,8,20,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P21,408,4,8,25,7
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P21,408,4,8,30,12
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P21,408,4,8,35,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P22,112,1,12,,3
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P22,310,3,10,25,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P22,409,4,9,25,3
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P22,409,4,9,30,4
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P22,409,4,9,52,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P23,113,1,13,,2
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P23,212,2,12,10,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P23,410,4,10,,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P23,410,4,10,20,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P23,410,4,10,25,4
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P23,410,4,10,30,9
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P23,410,4,10,52,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P24,114,1,14,,3
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P24,213,2,13,,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P24,312,3,12,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P24,411,4,11,52,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P25,115,1,15,,8
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P25,412,4,12,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P25,412,4,12,30,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P26,116,1,16,,33
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P26,116,1,16,20,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P26,116,1,16,,3
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P26,116,1,16,52,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P26,215,2,15,20,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P26,413,4,13,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P26,413,4,13,20,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P26,413,4,13,25,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P26,413,4,13,30,2
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P27,216,2,16,,2
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P27,216,2,16,10,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P27,216,2,16,25,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P27,216,2,16,,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P27,216,2,16,10,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P27,315,3,15,,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P27,414,4,14,,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P27,414,4,14,30,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P28,316,3,16,,3
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P28,316,3,16,15,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P28,316,3,16,30,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P28,415,4,15,,2
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P29,416,4,16,,5
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P29,416,4,16,20,1
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P29,416,4,16,25,2
202402,APOSENTADO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P29,416,4,16,30,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P29,416,4,16,,2
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P29,416,4,16,20,4
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P29,416,4,16,25,1
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P29,416,4,16,30,6
202402,ATIVO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P29,416,4,16,75,1
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P12,102,1,2,,1
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P14,104,1,4,,1
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P17,107,1,7,,1
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P18,108,1,8,,2
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,109,1,9,,1
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P20,110,1,10,,3
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P21,111,1,11,,6
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P22,112,1,12,,6
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P23,113,1,13,,9
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P24,114,1,14,,8
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P25,115,1,15,,14
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P26,116,1,16,,46
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P26,215,2,15,,1
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P27,216,2,16,,2
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P16,304,3,4,,1
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P26,314,3,14,,1
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P27,315,3,15,,1
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P19,406,4,6,,1
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P29,416,4,16,,5
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P29,416,4,16,20,1
202402,INST_PENSAO,701400,ADMINISTRADOR DE EDIFICIOS,NI,C,P29,416,4,16,30,1
202402,ATIVO,701401,AFINADOR DE INST MUSICAIS,NI,C,P16,106,1,6,,2
202402,APOSENTADO,701401,AFINADOR DE INST MUSICAIS,NI,C,P26,116,1,16,,1
202402,INST_PENSAO,701401,AFINADOR DE INST MUSICAIS,NI,C,P26,116,1,16,,1
202402,APOSENTADO,701601,AJUSTADOR MECANICO,NA,B,P12,107,1,7,,1
202402,APOSENTADO,701601,AJUSTADOR MECANICO,NA,B,P16,111,1,11,,1
202402,APOSENTADO,701601,AJUSTADOR MECANICO,NA,B,P17,112,1,12,,3
202402,APOSENTADO,701601,AJUSTADOR MECANICO,NA,B,P18,113,1,13,,1
202402,APOSENTADO,701601,AJUSTADOR MECANICO,NA,B,P20,115,1,15,,2
202402,APOSENTADO,701601,AJUSTADOR MECANICO,NA,B,P21,116,1,16,,5
202402,ATIVO,701601,AJUSTADOR MECANICO,NA,B,P21,116,1,16,,1
202402,APOSENTADO,701601,AJUSTADOR MECANICO,NA,B,P22,216,2,16,,1
202402,ATIVO,701601,AJUSTADOR MECANICO,NA,B,P23,316,3,16,,1
202402,APOSENTADO,701601,AJUSTADOR MECANICO,NA,B,P23,415,4,15,,1
202402,APOSENTADO,701601,AJUSTADOR MECANICO,NA,B,P24,416,4,16,,3
202402,APOSENTADO,701601,AJUSTADOR MECANICO,NA,B,P24,416,4,16,10,1
202402,ATIVO,701601,AJUSTADOR MECANICO,NA,B,P24,416,4,16,,3
202402,ATIVO,701601,AJUSTADOR MECANICO,NA,B,P24,416,4,16,10,1
202402,ATIVO,701601,AJUSTADOR MECANICO,NA,B,P24,416,4,16,30,1
202402,INST_PENSAO,701601,AJUSTADOR MECANICO,NA,B,P09,104,1,4,,1
202402,INST_PENSAO,701601,AJUSTADOR MECANICO,NA,B,P11,106,1,6,,1
202402,INST_PENSAO,701601,AJUSTADOR MECANICO,NA,B,P12,107,1,7,,1
202402,INST_PENSAO,701601,AJUSTADOR MECANICO,NA,B,P14,109,1,9,,1
202402,INST_PENSAO,701601,AJUSTADOR MECANICO,NA,B,P16,111,1,11,,1
202402,INST_PENSAO,701601,AJUSTADOR MECANICO,NA,B,P18,113,1,13,,3
202402,INST_PENSAO,701601,AJUSTADOR MECANICO,NA,B,P21,116,1,16,,5
202402,INST_PENSAO,701601,AJUSTADOR MECANICO,NA,B,P24,416,4,16,,2
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P14,104,1,4,,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P14,104,1,4,25,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P15,105,1,5,,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P15,105,1,5,25,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P16,106,1,6,,3
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P17,107,1,7,,3
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P17,206,2,6,,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P17,404,4,4,,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P18,108,1,8,,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P18,207,2,7,,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P19,109,1,9,,6
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P21,111,1,11,,4
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P22,112,1,12,,2
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P22,310,3,10,,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P22,409,4,9,25,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P23,113,1,13,,4
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P23,410,4,10,,2
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P24,114,1,14,,2
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P24,114,1,14,20,2
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P24,213,2,13,,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P24,411,4,11,,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P24,411,4,11,15,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P24,411,4,11,30,1
202402,ATIVO,701407,ALMOXARIFE,NI,C,P24,411,4,11,30,2
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P25,115,1,15,,8
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P25,115,1,15,10,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P25,214,2,14,20,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P25,412,4,12,30,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P26,116,1,16,,25
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P26,116,1,16,20,1
202402,ATIVO,701407,ALMOXARIFE,NI,C,P26,116,1,16,,5
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P26,215,2,15,,2
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P26,314,3,14,,3
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P26,413,4,13,,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P27,216,2,16,,8
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P27,216,2,16,20,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P27,216,2,16,25,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P27,216,2,16,30,1
202402,ATIVO,701407,ALMOXARIFE,NI,C,P27,216,2,16,,5
202402,ATIVO,701407,ALMOXARIFE,NI,C,P27,216,2,16,30,3
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P27,315,3,15,20,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P27,315,3,15,25,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P27,414,4,14,25,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P27,414,4,14,30,1
202402,ATIVO,701407,ALMOXARIFE,NI,C,P27,414,4,14,,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P28,316,3,16,,8
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P28,316,3,16,15,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P28,316,3,16,20,2
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P28,316,3,16,25,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P28,316,3,16,30,1
202402,ATIVO,701407,ALMOXARIFE,NI,C,P28,316,3,16,,2
202402,ATIVO,701407,ALMOXARIFE,NI,C,P28,316,3,16,20,1
202402,ATIVO,701407,ALMOXARIFE,NI,C,P28,316,3,16,25,1
202402,ATIVO,701407,ALMOXARIFE,NI,C,P28,316,3,16,30,2
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P28,415,4,15,,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P28,415,4,15,20,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P28,415,4,15,25,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P29,416,4,16,,29
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P29,416,4,16,15,1
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P29,416,4,16,20,11
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P29,416,4,16,25,11
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P29,416,4,16,30,16
202402,APOSENTADO,701407,ALMOXARIFE,NI,C,P29,416,4,16,52,1
202402,ATIVO,701407,ALMOXARIFE,NI,C,P29,416,4,16,,19
202402,ATIVO,701407,ALMOXARIFE,NI,C,P29,416,4,16,20,11
202402,ATIVO,701407,ALMOXARIFE,NI,C,P29,416,4,16,25,10
202402,ATIVO,701407,ALMOXARIFE,NI,C,P29,416,4,16,30,32
202402,ATIVO,701407,ALMOXARIFE,NI,C,P29,416,4,16,35,1
202402,ATIVO,701407,ALMOXARIFE,NI,C,P29,416,4,16,52,4
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P15,105,1,5,,1
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P16,106,1,6,,3
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P17,107,1,7,,3
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P18,108,1,8,,5
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P18,108,1,8,25,1
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P19,109,1,9,,1
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P20,110,1,10,,3
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P21,111,1,11,,2
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P22,112,1,12,,2
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P23,113,1,13,,5
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P24,114,1,14,,5
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P25,115,1,15,,8
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P26,116,1,16,,29
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P23,212,2,12,,1
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P27,216,2,16,,5
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P27,216,2,16,10,1
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P25,313,3,13,,2
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P26,314,3,14,,1
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P28,316,3,16,,2
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P19,406,4,6,,1
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P24,411,4,11,,1
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P26,413,4,13,,2
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P26,413,4,13,20,1
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P28,415,4,15,,3
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P29,416,4,16,,13
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P29,416,4,16,15,1
202402,INST_PENSAO,701407,ALMOXARIFE,NI,C,P29,416,4,16,20,1
202402,APOSENTADO,701062,ANALISTA DE TEC DA INFORMACAO,NS,E,P31,101,1,1,,1
202402,ATIVO,701062,ANALISTA DE TEC DA INFORMACAO,NS,E,P31,101,1,1,,57
202402,ATIVO,701062,ANALISTA DE TEC DA INFORMACAO,NS,E,P31,101,1,1,30,143
202402,ATIVO,701062,ANALISTA DE TEC DA INFORMACAO,NS,E,P31,101,1,1,35,1
202402,ATIVO,701062,ANALISTA DE TEC DA INFORMACAO,NS,E,P31,101,1,1,52,31
202402,ATIVO,701062,ANALISTA DE TEC DA INFORMACAO,NS,E,P31,101,1,1,75,5
202402,APOSENTADO,701062,ANALISTA DE TEC DA INFORMACAO,NS,E,P32,102,1,2,,1
202402,ATIVO,701062,ANALISTA DE TEC DA INFORMACAO,NS,E,P32,102,1,2,,5
202402,ATIVO,701062,ANALISTA DE TEC DA INFORMACAO,NS,E,P32,102,1,2,30,10
202402,ATIVO,701062,ANALISTA DE TEC DA INFORMACAO,NS,E,P32,102,1,2,52,4
202402,ATIVO,701062,ANALISTA DE TEC DA INFORMACAO,NS,E,P32,201,2,1,30,3
